case_id,arm,scene,seed,target,target_object_id,target_pickupable,target_openable,remembered_location,verifier_used,verifier_name,decision_stale,decision_confidence,decision_reason,decision_matches_oracle,oracle_stale_label,memory_mutated,memory_old_position,memory_new_position,memory_update_action,task_execution_evaluated,downstream_task_success,execute_action,execution_boundary,bridge_mode,used_teleportfull_for_revisit,task_bridge_used_teleportfull,revisit_path_steps,task_bridge_path_steps,source_active_artifact,source_row_offset,derived_from,row_type,task_execution_failure_reason,task_bridge_navigation_actions,task_bridge_navigation_failure_reason
f784df6f,passive,FloorPlan3,73,Cup,Cup|+00.68|+01.31|-00.90,True,False,FloorPlan3:Cup|+00.68|+01.31|-00.90@before,False,none_passive_arm,,,live_passive_arm_no_verifier_executed,,True,False,"{'x': 0.6819939613342285, 'y': 1.310182809829712, 'z': -0.9019981026649475}","{'x': 0.6819939613342285, 'y': 1.310182809829712, 'z': -0.9019981026649475}",none_live_passive_arm,True,False,PickupObject,"live_passive_task_bridge_from_stale_memory_old_position; no_verifier; no_memory_mutation; stepwise navigation only (no TeleportFull, no TeleportObject); no decision_stale check; no persistent writeback; passive downstream task evaluated from stale memory without detector evidence; not a manipulation benchmark; not ObjectNav/SPL; not broad passive-vs-active superiority claim",stepwise_navigation_live_passive,False,False,0,7,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,28,live_passive_controller_from_recorded_active_case,live_passive,NullReferenceException: Target object not found within the specified visibility.,"['MoveAhead', 'RotateRight', 'MoveAhead', 'RotateRight', 'MoveAhead', 'RotateLeft', 'MoveAhead', 'MoveAhead', 'MoveAhead', 'RotateRight', 'MoveAhead']",
52986dda,active,FloorPlan201,73,Newspaper,Newspaper|-02.76|+00.68|+01.18,True,False,FloorPlan201:Newspaper|-02.76|+00.68|+01.18@before,True,grounded_sam2,True,1.0,nearest_after_detection_normalized_frame_distance,True,True,True,"{'x': -2.7592265605926514, 'y': 0.681910514831543, 'z': 1.1773200035095215}","{'x': -2.767258644104004, 'y': 0.7290906310081482, 'z': 6.53877067565918}",propose_detector_evidence_refresh,True,True,PickupObject,"stepwise_task_bridge_after_verified_memory_update; uses bounded stepwise navigation before one downstream PickupObject/OpenObject attempt after detector-backed memory refresh; not ObjectNav/SPL, not full navigation, not a manipulation benchmark, not persistent memory writeback, not broad task success",stepwise_navigation,False,False,6,22,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,29,recorded_active_closed_loop_row,recorded_active,,,
52986dda,passive,FloorPlan201,73,Newspaper,Newspaper|-02.76|+00.68|+01.18,True,False,FloorPlan201:Newspaper|-02.76|+00.68|+01.18@before,False,none_passive_arm,,,live_passive_arm_no_verifier_executed,,True,False,"{'x': -2.7592265605926514, 'y': 0.681910514831543, 'z': 1.1773200035095215}","{'x': -2.7592265605926514, 'y': 0.681910514831543, 'z': 1.1773200035095215}",none_live_passive_arm,True,False,PickupObject,"live_passive_task_bridge_from_stale_memory_old_position; no_verifier; no_memory_mutation; stepwise navigation only (no TeleportFull, no TeleportObject); no decision_stale check; no persistent writeback; passive downstream task evaluated from stale memory without detector evidence; not a manipulation benchmark; not ObjectNav/SPL; not broad passive-vs-active superiority claim",stepwise_navigation_live_passive,False,False,0,6,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,29,live_passive_controller_from_recorded_active_case,live_passive,NullReferenceException: Target object not found within the specified visibility.,"['RotateRight', 'MoveAhead', 'RotateRight', 'MoveAhead', 'MoveAhead', 'RotateLeft', 'MoveAhead', 'RotateRight', 'MoveAhead', 'RotateLeft', 'MoveAhead']",
a39b8461,active,FloorPlan1,83,Apple,Apple|-00.47|+01.15|+00.48,True,False,FloorPlan1:Apple|-00.47|+01.15|+00.48@before,True,grounded_sam2,True,1.0,nearest_after_detection_normalized_frame_distance,True,True,True,"{'x': -0.4651583731174469, 'y': 1.151225209236145, 'z': 0.4757627248764038}","{'x': -1.5860135555267334, 'y': 0.957625150680542, 'z': -2.329827308654785}",propose_detector_evidence_refresh,True,True,PickupObject,"stepwise_task_bridge_after_verified_memory_update; uses bounded stepwise navigation before one downstream PickupObject/OpenObject attempt after detector-backed memory refresh; not ObjectNav/SPL, not full navigation, not a manipulation benchmark, not persistent memory writeback, not broad task success",stepwise_navigation,False,False,2,12,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,30,recorded_active_closed_loop_row,recorded_active,,,
a39b8461,passive,FloorPlan1,83,Apple,Apple|-00.47|+01.15|+00.48,True,False,FloorPlan1:Apple|-00.47|+01.15|+00.48@before,False,none_passive_arm,,,live_passive_arm_no_verifier_executed,,True,False,"{'x': -0.4651583731174469, 'y': 1.151225209236145, 'z': 0.4757627248764038}","{'x': -0.4651583731174469, 'y': 1.151225209236145, 'z': 0.4757627248764038}",none_live_passive_arm,True,False,PickupObject,"live_passive_task_bridge_from_stale_memory_old_position; no_verifier; no_memory_mutation; stepwise navigation only (no TeleportFull, no TeleportObject); no decision_stale check; no persistent writeback; passive downstream task evaluated from stale memory without detector evidence; not a manipulation benchmark; not ObjectNav/SPL; not broad passive-vs-active superiority claim",stepwise_navigation_live_passive,False,False,0,2,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,30,live_passive_controller_from_recorded_active_case,live_passive,NullReferenceException: Target object not found within the specified visibility.,"['RotateRight', 'RotateRight', 'RotateRight', 'MoveAhead', 'MoveAhead']",
7dd87512,active,FloorPlan3,83,Cup,Cup|+00.68|+01.31|-00.90,True,False,FloorPlan3:Cup|+00.68|+01.31|-00.90@before,True,grounded_sam2,True,1.0,nearest_after_detection_normalized_frame_distance,True,True,True,"{'x': 0.6819939613342285, 'y': 1.310182809829712, 'z': -0.9019981026649475}","{'x': -1.5308105945587158, 'y': 1.318251609802246, 'z': -2.461287021636963}",propose_detector_evidence_refresh,True,True,PickupObject,"stepwise_task_bridge_after_verified_memory_update; uses bounded stepwise navigation before one downstream PickupObject/OpenObject attempt after detector-backed memory refresh; not ObjectNav/SPL, not full navigation, not a manipulation benchmark, not persistent memory writeback, not broad task success",stepwise_navigation,False,False,7,6,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,31,recorded_active_closed_loop_row,recorded_active,,,
7dd87512,passive,FloorPlan3,83,Cup,Cup|+00.68|+01.31|-00.90,True,False,FloorPlan3:Cup|+00.68|+01.31|-00.90@before,False,none_passive_arm,,,live_passive_arm_no_verifier_executed,,True,False,"{'x': 0.6819939613342285, 'y': 1.310182809829712, 'z': -0.9019981026649475}","{'x': 0.6819939613342285, 'y': 1.310182809829712, 'z': -0.9019981026649475}",none_live_passive_arm,True,False,PickupObject,"live_passive_task_bridge_from_stale_memory_old_position; no_verifier; no_memory_mutation; stepwise navigation only (no TeleportFull, no TeleportObject); no decision_stale check; no persistent writeback; passive downstream task evaluated from stale memory without detector evidence; not a manipulation benchmark; not ObjectNav/SPL; not broad passive-vs-active superiority claim",stepwise_navigation_live_passive,False,False,0,7,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,31,live_passive_controller_from_recorded_active_case,live_passive,NullReferenceException: Target object not found within the specified visibility.,"['MoveAhead', 'RotateRight', 'MoveAhead', 'RotateRight', 'MoveAhead', 'RotateLeft', 'MoveAhead', 'MoveAhead', 'MoveAhead', 'RotateRight', 'MoveAhead']",
0774065c,active,FloorPlan201,83,Newspaper,Newspaper|-02.76|+00.68|+01.18,True,False,FloorPlan201:Newspaper|-02.76|+00.68|+01.18@before,True,grounded_sam2,True,1.0,nearest_after_detection_normalized_frame_distance,True,True,True,"{'x': -2.7592267990112305, 'y': 0.6819102764129639, 'z': 1.1773200035095215}","{'x': -2.1396985054016113, 'y': 0.5580193996429443, 'z': 3.4364631175994873}",propose_detector_evidence_refresh,True,True,PickupObject,"stepwise_task_bridge_after_verified_memory_update; uses bounded stepwise navigation before one downstream PickupObject/OpenObject attempt after detector-backed memory refresh; not ObjectNav/SPL, not full navigation, not a manipulation benchmark, not persistent memory writeback, not broad task success",stepwise_navigation,False,False,6,18,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,32,recorded_active_closed_loop_row,recorded_active,,,
0774065c,passive,FloorPlan201,83,Newspaper,Newspaper|-02.76|+00.68|+01.18,True,False,FloorPlan201:Newspaper|-02.76|+00.68|+01.18@before,False,none_passive_arm,,,live_passive_arm_no_verifier_executed,,True,False,"{'x': -2.7592267990112305, 'y': 0.6819102764129639, 'z': 1.1773200035095215}","{'x': -2.7592267990112305, 'y': 0.6819102764129639, 'z': 1.1773200035095215}",none_live_passive_arm,True,False,PickupObject,"live_passive_task_bridge_from_stale_memory_old_position; no_verifier; no_memory_mutation; stepwise navigation only (no TeleportFull, no TeleportObject); no decision_stale check; no persistent writeback; passive downstream task evaluated from stale memory without detector evidence; not a manipulation benchmark; not ObjectNav/SPL; not broad passive-vs-active superiority claim",stepwise_navigation_live_passive,False,False,0,6,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,32,live_passive_controller_from_recorded_active_case,live_passive,NullReferenceException: Target object not found within the specified visibility.,"['RotateRight', 'MoveAhead', 'RotateRight', 'MoveAhead', 'MoveAhead', 'RotateLeft', 'MoveAhead', 'RotateRight', 'MoveAhead', 'RotateLeft', 'MoveAhead']",
08e56932,active,FloorPlan201,83,Pencil,Pencil|-02.83|+00.68|+01.51,True,False,FloorPlan201:Pencil|-02.83|+00.68|+01.51@before,True,grounded_sam2,True,0.0,no_matching_detection,True,True,True,"{'x': -2.831773519515991, 'y': 0.6845980286598206, 'z': 1.5094935894012451}","{'x': -1.0750454664230347, 'y': 0.4751891791820526, 'z': 5.573294162750244}",propose_detector_evidence_refresh,True,True,PickupObject,"stepwise_task_bridge_after_verified_memory_update; uses bounded stepwise navigation before one downstream PickupObject/OpenObject attempt after detector-backed memory refresh; not ObjectNav/SPL, not full navigation, not a manipulation benchmark, not persistent memory writeback, not broad task success",stepwise_navigation,False,False,1,26,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,33,recorded_active_closed_loop_row,recorded_active,,,
08e56932,passive,FloorPlan201,83,Pencil,Pencil|-02.83|+00.68|+01.51,True,False,FloorPlan201:Pencil|-02.83|+00.68|+01.51@before,False,none_passive_arm,,,live_passive_arm_no_verifier_executed,,True,False,"{'x': -2.831773519515991, 'y': 0.6845980286598206, 'z': 1.5094935894012451}","{'x': -2.831773519515991, 'y': 0.6845980286598206, 'z': 1.5094935894012451}",none_live_passive_arm,True,False,PickupObject,"live_passive_task_bridge_from_stale_memory_old_position; no_verifier; no_memory_mutation; stepwise navigation only (no TeleportFull, no TeleportObject); no decision_stale check; no persistent writeback; passive downstream task evaluated from stale memory without detector evidence; not a manipulation benchmark; not ObjectNav/SPL; not broad passive-vs-active superiority claim",stepwise_navigation_live_passive,False,False,0,7,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,33,live_passive_controller_from_recorded_active_case,live_passive,NullReferenceException: Target object not found within the specified visibility.,"['RotateRight', 'MoveAhead', 'RotateLeft', 'MoveAhead', 'MoveAhead', 'RotateRight', 'MoveAhead', 'RotateLeft', 'MoveAhead', 'RotateRight', 'MoveAhead', 'MoveAhead']",
c41f774b,active,FloorPlan201,97,Newspaper,Newspaper|-02.76|+00.68|+01.18,True,False,FloorPlan201:Newspaper|-02.76|+00.68|+01.18@before,True,grounded_sam2,True,1.0,nearest_after_detection_normalized_frame_distance,True,True,True,"{'x': -2.7592267990112305, 'y': 0.6819102764129639, 'z': 1.1773200035095215}","{'x': -2.404787302017212, 'y': 0.5580196380615234, 'z': 3.795283555984497}",propose_detector_evidence_refresh,True,True,PickupObject,"stepwise_task_bridge_after_verified_memory_update; uses bounded stepwise navigation before one downstream PickupObject/OpenObject attempt after detector-backed memory refresh; not ObjectNav/SPL, not full navigation, not a manipulation benchmark, not persistent memory writeback, not broad task success",stepwise_navigation,False,False,6,17,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,34,recorded_active_closed_loop_row,recorded_active,,,
c41f774b,passive,FloorPlan201,97,Newspaper,Newspaper|-02.76|+00.68|+01.18,True,False,FloorPlan201:Newspaper|-02.76|+00.68|+01.18@before,False,none_passive_arm,,,live_passive_arm_no_verifier_executed,,True,False,"{'x': -2.7592267990112305, 'y': 0.6819102764129639, 'z': 1.1773200035095215}","{'x': -2.7592267990112305, 'y': 0.6819102764129639, 'z': 1.1773200035095215}",none_live_passive_arm,True,False,PickupObject,"live_passive_task_bridge_from_stale_memory_old_position; no_verifier; no_memory_mutation; stepwise navigation only (no TeleportFull, no TeleportObject); no decision_stale check; no persistent writeback; passive downstream task evaluated from stale memory without detector evidence; not a manipulation benchmark; not ObjectNav/SPL; not broad passive-vs-active superiority claim",stepwise_navigation_live_passive,False,False,0,6,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,34,live_passive_controller_from_recorded_active_case,live_passive,NullReferenceException: Target object not found within the specified visibility.,"['RotateRight', 'MoveAhead', 'RotateRight', 'MoveAhead', 'MoveAhead', 'RotateLeft', 'MoveAhead', 'RotateRight', 'MoveAhead', 'RotateLeft', 'MoveAhead']",
1a4d9b2a,active,FloorPlan201,97,Pencil,Pencil|-02.83|+00.68|+01.51,True,False,FloorPlan201:Pencil|-02.83|+00.68|+01.51@before,True,grounded_sam2,True,0.0,no_matching_detection,True,True,True,"{'x': -2.831773519515991, 'y': 0.6845980286598206, 'z': 1.5094935894012451}","{'x': -0.3021552860736847, 'y': 0.7090863585472107, 'z': 3.5385189056396484}",propose_detector_evidence_refresh,True,True,PickupObject,"stepwise_task_bridge_after_verified_memory_update; uses bounded stepwise navigation before one downstream PickupObject/OpenObject attempt after detector-backed memory refresh; not ObjectNav/SPL, not full navigation, not a manipulation benchmark, not persistent memory writeback, not broad task success",stepwise_navigation,False,False,1,21,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,35,recorded_active_closed_loop_row,recorded_active,,,
1a4d9b2a,passive,FloorPlan201,97,Pencil,Pencil|-02.83|+00.68|+01.51,True,False,FloorPlan201:Pencil|-02.83|+00.68|+01.51@before,False,none_passive_arm,,,live_passive_arm_no_verifier_executed,,True,False,"{'x': -2.831773519515991, 'y': 0.6845980286598206, 'z': 1.5094935894012451}","{'x': -2.831773519515991, 'y': 0.6845980286598206, 'z': 1.5094935894012451}",none_live_passive_arm,True,False,PickupObject,"live_passive_task_bridge_from_stale_memory_old_position; no_verifier; no_memory_mutation; stepwise navigation only (no TeleportFull, no TeleportObject); no decision_stale check; no persistent writeback; passive downstream task evaluated from stale memory without detector evidence; not a manipulation benchmark; not ObjectNav/SPL; not broad passive-vs-active superiority claim",stepwise_navigation_live_passive,False,False,0,7,results/0514_paired_hard_challenge_v1/active/live_gsam_closed_loop.json,35,live_passive_controller_from_recorded_active_case,live_passive,NullReferenceException: Target object not found within the specified visibility.,"['RotateRight', 'MoveAhead', 'RotateLeft', 'MoveAhead', 'MoveAhead', 'RotateRight', 'MoveAhead', 'RotateLeft', 'MoveAhead', 'RotateRight', 'MoveAhead', 'MoveAhead']",
